model_name,query,language,url
tfidf,normal distribution,python,https://github.com/proycon/pynlpl/blob/7707f69a91caaa6cde037f0d0379f1d42500a68b/pynlpl/statistics.py#L454-L459
tfidf,normal distribution,python,https://github.com/saltstack/salt/blob/e8541fd6e744ab0df786c0f76102e41631f45d46/setup.py#L286-L314
tfidf,normal distribution,python,https://github.com/numenta/htmresearch/blob/70c096b09a577ea0432c3f3bfff4442d4871b7aa/htmresearch/frameworks/location/object_generation.py#L107-L116
tfidf,normal distribution,python,https://github.com/proycon/pynlpl/blob/7707f69a91caaa6cde037f0d0379f1d42500a68b/pynlpl/statistics.py#L354-L359
tfidf,normal distribution,python,https://github.com/tnkteja/myhelp/blob/fb3a4809d448ad14d5b2e6ddf2e7e89ad52b71cb/virtualEnvironment/lib/python2.7/site-packages/pkginfo/index.py#L12-L14
tfidf,normal distribution,python,https://github.com/jonathf/chaospy/blob/25ecfa7bf5608dc10c0b31d142ded0e3755f5d74/chaospy/distributions/collection/openturns.py#L10-L19
tfidf,normal distribution,python,https://github.com/grahame/dividebatur/blob/adc1f6e8013943471f1679e3c94f9448a1e4a472/dividebatur/counter.py#L476-L478
tfidf,nelder mead optimize,python,https://github.com/openpaperwork/paperwork-backend/blob/114b831e94e039e68b339751fd18250877abad76/paperwork_backend/docsearch.py#L193-L196
tfidf,nelder mead optimize,python,https://github.com/foxdog-studios/pyddp/blob/a4ac0bd5d8a2f350e012fd65d79e0034a89d8e67/ddp/messages/message_serializer.py#L25-L27
tfidf,nelder mead optimize,python,https://github.com/SheffieldML/GPy/blob/54c32d79d289d622fb18b898aee65a2a431d90cf/GPy/core/gp.py#L666-L678
tfidf,nelder mead optimize,python,https://github.com/RaRe-Technologies/gensim-simserver/blob/e7e59e836ef6d9da019a8c6b218ef0bdd998b2da/simserver/simserver.py#L959-L965
tfidf,nelder mead optimize,python,https://github.com/coin-or/GiMPy/blob/51853122a50eb6019d06bbdedbfc396a833b5a22/src/gimpy/graph.py#L3399-L3414
tfidf,nelder mead optimize,python,https://github.com/DataONEorg/d1_python/blob/3ac4d4f3ca052d3e8641a6a329cab526c8ddcb0d/client_onedrive/src/d1_onedrive/impl/drivers/dokan/solrclient.py#L387-L397
tfidf,nelder mead optimize,python,https://github.com/vrasneur/pyfasttext/blob/7c0a14e7fd4c4841847223853f8cf6676cd064bb/examples/bayesopt_search_cont.py#L108-L109
tfidf,nelder mead optimize,python,https://github.com/DataONEorg/d1_python/blob/3ac4d4f3ca052d3e8641a6a329cab526c8ddcb0d/lib_client/src/d1_client/solr_client.py#L395-L405
tfidf,nelder mead optimize,python,https://github.com/jbarlow83/OCRmyPDF/blob/79c84eefa353632a3d7ccddbd398c6678c1c1777/src/ocrmypdf/__main__.py#L640-L670
tfidf,nelder mead optimize,python,https://github.com/SheffieldML/GPy/blob/54c32d79d289d622fb18b898aee65a2a431d90cf/GPy/inference/latent_function_inference/inferenceX.py#L9-L27
tfidf,hash set for counting distinct elements,python,https://github.com/lucapinello/Haystack/blob/cc080d741f36cd77b07c0b59d08ea6a4cf0ef2f7/haystack/bioutilities.py#L778-L801
tfidf,hash set for counting distinct elements,python,https://github.com/lucapinello/Haystack/blob/cc080d741f36cd77b07c0b59d08ea6a4cf0ef2f7/haystack/bioutilities.py#L621-L644
tfidf,hash set for counting distinct elements,python,https://github.com/firstprayer/monsql/blob/6285c15b574c8664046eae2edfeb548c7b173efd/monsql/queryset.py#L110-L117
tfidf,hash set for counting distinct elements,python,https://github.com/openvax/sercol/blob/e66a8e8c3c0b21e53eb8f73be4d23409fab311ae/sercol/collection.py#L26-L55
tfidf,hash set for counting distinct elements,python,https://github.com/bruth/cypher/blob/4f962f51539ac5a667ab5a050b6b4052d4c10c0f/cypher/syntax.py#L507-L509
tfidf,hash set for counting distinct elements,python,https://github.com/totalgood/twip/blob/5c0411d2acfbe5b421841072814c9152591c03f7/twip/plot.py#L24-L40
tfidf,hash set for counting distinct elements,python,https://github.com/henriquebastos/django-aggregate-if/blob/588c1487bc88a8996d4ee9c2c9d50fa4a4484872/aggregate_if.py#L88-L89
tfidf,hash set for counting distinct elements,python,https://github.com/camptocamp/Studio/blob/43cb7298434fb606b15136801b79b03571a2f27e/studio/lib/mapserializer.py#L528-L530
tfidf,hash set for counting distinct elements,python,https://github.com/horejsek/python-sqlpuzzle/blob/d3a42ed1b339b8eafddb8d2c28a3a5832b3998dd/sqlpuzzle/_queryparts/functions.py#L48-L50
tfidf,hash set for counting distinct elements,python,https://github.com/ambitioninc/django-query-builder/blob/113a7d845d3ddc6a45621b9880308e756f87c5bf/querybuilder/query.py#L1386-L1393
tfidf,how to get database table name,python,https://github.com/20c/munge/blob/e20fef8c24e48d4b0a5c387820fbb2b7bebb0af0/munge/codec/mysql.py#L21-L24
tfidf,how to get database table name,python,https://github.com/wdbm/pyprel/blob/c1253ea3f8c60a2f5493a0d5a61ca3c84df7c21d/pyprel_examples_database.py#L54-L115
tfidf,how to get database table name,python,https://github.com/ibis-project/ibis/blob/1e39a5fd9ef088b45c155e8a5f541767ee8ef2e7/ibis/sql/mysql/client.py#L180-L205
tfidf,how to get database table name,python,https://github.com/spotify/luigi/blob/c5eca1c3c3ee2a7eb612486192a0da146710a1e9/luigi/contrib/hive.py#L394-L397
tfidf,how to get database table name,python,https://github.com/ibis-project/ibis/blob/1e39a5fd9ef088b45c155e8a5f541767ee8ef2e7/ibis/sql/sqlite/client.py#L377-L394
tfidf,how to get database table name,python,https://github.com/simonw/datasette/blob/11b352b4d52fd02a422776edebb14f12e4994d3b/datasette/app.py#L521-L527
tfidf,how to get database table name,python,https://github.com/ibis-project/ibis/blob/1e39a5fd9ef088b45c155e8a5f541767ee8ef2e7/ibis/mapd/ddl.py#L236-L238
tfidf,how to get database table name,python,https://github.com/apache/incubator-superset/blob/ca2996c78f679260eb79c6008e276733df5fb653/superset/connectors/sqla/models.py#L476-L478
tfidf,how to get database table name,python,https://github.com/ibis-project/ibis/blob/1e39a5fd9ef088b45c155e8a5f541767ee8ef2e7/ibis/clickhouse/client.py#L259-L264
tfidf,how to get database table name,python,https://github.com/apache/incubator-superset/blob/ca2996c78f679260eb79c6008e276733df5fb653/superset/jinja_context.py#L217-L219
tfidf,deserialize json,python,https://github.com/marrow/schema/blob/0c4c3e3b8c79d8bfeb8d7265cfa5b12a2e643152/example/thirdparty/dict2colander.py#L132-L134
tfidf,deserialize json,python,https://github.com/4Catalyzer/flask-resty/blob/a8b6502a799c270ca9ce41c6d8b7297713942097/flask_resty/view.py#L357-L359
tfidf,deserialize json,python,https://github.com/steenzout/python-serialization-json/blob/583568e14cc02ba0bf711f56b8a0a3ad142c696d/steenzout/serialization/json/__init__.py#L50-L71
tfidf,deserialize json,python,https://github.com/maaku/python-bitcoin/blob/1b80c284170fd3f547cc45f4700ce169f3f99641/bitcoin/authtree.py#L176-L182
tfidf,deserialize json,python,https://github.com/Azure/azure-sdk-for-python/blob/d7306fde32f60a293a7567678692bdad31e4b667/azure-keyvault/azure/keyvault/_internal.py#L166-L169
tfidf,deserialize json,python,https://github.com/podhmo/swagger-marshmallow-codegen/blob/16d3373991c247b09e10b6f8f524db0c498283e8/swagger_marshmallow_codegen/fields.py#L45-L46
tfidf,deserialize json,python,https://github.com/release-engineering/productmd/blob/49256bf2e8c84124f42346241140b986ad7bfc38/productmd/composeinfo.py#L196-L203
tfidf,deserialize json,python,https://github.com/aiogram/aiogram/blob/2af930149ce2482547721e2c8755c10307295e48/aiogram/types/fields.py#L135-L140
tfidf,deserialize json,python,https://github.com/release-engineering/productmd/blob/49256bf2e8c84124f42346241140b986ad7bfc38/productmd/treeinfo.py#L120-L133
tfidf,deserialize json,python,https://github.com/voidfiles/lark/blob/e3f202d88b97f7b985a358fe28df7e52204f7846/lark/redis/schemas.py#L113-L115
tfidf,find int in string,python,https://github.com/jalanb/pysyte/blob/4e278101943d1ceb1a6bcaf6ddc72052ecf13114/pysyte/colours/colour_numbers.py#L103-L107
tfidf,find int in string,python,https://github.com/LISE-B26/pylabcontrol/blob/67482e5157fcd1c40705e5c2cacfb93564703ed0/build/lib/pylabcontrol/src/core/helper_functions.py#L187-L198
tfidf,find int in string,python,https://github.com/ymyzk/sasm/blob/3abf18affeb2f346b2a825018bfb6029c46d1512/sasm/instructions.py#L33-L46
tfidf,find int in string,python,https://github.com/pgmpy/pgmpy/blob/9381a66aba3c3871d3ccd00672b148d17d63239e/pgmpy/extern/tabulate.py#L254-L263
tfidf,find int in string,python,https://github.com/solvebio/solvebio-python/blob/b29614643043afd19c1d8074e8f25c6700d51a73/solvebio/utils/tabulate.py#L160-L170
tfidf,find int in string,python,https://github.com/figo-connect/schwifty/blob/69376fade070dbfdf89c57a0060bc290f7a744bb/schwifty/iban.py#L29-L30
tfidf,find int in string,python,https://github.com/Neurita/boyle/blob/2dae7199849395a209c887d5f30506e1de8a9ad9/boyle/utils/strings.py#L147-L164
tfidf,find int in string,python,https://github.com/racker/rackspace-monitoring/blob/8a9929e5fd51826c0a392e21bc55acb2aefe54f7/rackspace_monitoring/utils.py#L29-L39
tfidf,find int in string,python,https://github.com/jalanb/pysyte/blob/4e278101943d1ceb1a6bcaf6ddc72052ecf13114/pysyte/paths.py#L671-L675
tfidf,find int in string,python,https://github.com/dgomes/pyipma/blob/cd808abeb70dca0e336afdf55bef3f73973eaa71/pyipma/api.py#L35-L45
tfidf,get current process id,python,https://github.com/nimbusproject/pidantic/blob/7d98dcbf449d0458279144d07a7b82dc933905cc/pidantic/pyon/pidpyon.py#L117-L130
tfidf,get current process id,python,https://github.com/pytest-dev/pytest-xprocess/blob/c3ee760b02dce2d0eed960b3ab0e28379853c3ef/xprocess.py#L176-L178
tfidf,get current process id,python,https://github.com/10gen/mongo-orchestration/blob/81fd2224205922ea2178b08190b53a33aec47261/mongo_orchestration/process.py#L263-L271
tfidf,get current process id,python,https://github.com/nicolargo/glances/blob/5bd4d587a736e0d2b03170b56926841d2a3eb7ee/glances/processes.py#L381-L386
tfidf,get current process id,python,https://github.com/mozilla-releng/scriptworker/blob/8e97bbd83b9b578565ec57904c966dd6ae4ef0ae/scriptworker/task_process.py#L21-L28
tfidf,get current process id,python,https://github.com/google/grr/blob/5cef4e8e2f0d5df43ea4877e9c798e0bf60bfe74/grr/server/grr_response_server/export.py#L729-L758
tfidf,get current process id,python,https://github.com/fabioz/PyDev.Debugger/blob/ed9c4307662a5593b8a7f1f3389ecd0e79b8c503/pydevd_attach_to_process/winappdbg/module.py#L220-L237
tfidf,get current process id,python,https://github.com/1and1/oneandone-cloudserver-sdk-python/blob/8155dda1ef611cab581d4ed54bf0c393405f0954/oneandone/client.py#L7300-L7305
tfidf,get current process id,python,https://github.com/gmr/rejected/blob/610a3e1401122ecb98d891b6795cca0255e5b044/rejected/mcp.py#L230-L240
tfidf,get current process id,python,https://github.com/AdvancedClimateSystems/uModbus/blob/0560a42308003f4072d988f28042b8d55b694ad4/umodbus/server/serial/rtu.py#L60-L67
tfidf,regex case insensitive,python,https://github.com/andreikop/qutepart/blob/109d76b239751318bcef06f39b2fbbf18687a40b/qutepart/syntax/loader.py#L288-L294
tfidf,regex case insensitive,python,https://github.com/andreikop/qutepart/blob/109d76b239751318bcef06f39b2fbbf18687a40b/qutepart/syntax/parser.py#L323-L326
tfidf,regex case insensitive,python,https://github.com/andreikop/qutepart/blob/109d76b239751318bcef06f39b2fbbf18687a40b/qutepart/syntax/parser.py#L352-L355
tfidf,regex case insensitive,python,https://github.com/elastic/apm-agent-python/blob/2975663d7bd22282dc39336b2c37b37c12c7a774/elasticapm/conf/__init__.py#L114-L116
tfidf,regex case insensitive,python,https://github.com/google/openhtf/blob/655e85df7134db7bdf8f8fdd6ff9a6bf932e7b09/openhtf/util/validators.py#L207-L209
tfidf,regex case insensitive,python,https://github.com/elastic/apm-agent-python/blob/2975663d7bd22282dc39336b2c37b37c12c7a774/elasticapm/conf/__init__.py#L127-L130
tfidf,regex case insensitive,python,https://github.com/petermelias/valhalla/blob/b08d7a4a94fd8d85a6f5ea86200ec60ef4525e3d/valhalla/filters/strings.py#L90-L99
tfidf,regex case insensitive,python,https://github.com/fastmonkeys/pontus/blob/cf02fb22c4558b899e2dcbe437a1a525321c4f12/pontus/validators.py#L79-L89
tfidf,regex case insensitive,python,https://github.com/tek/myo/blob/3772a00a021cbf4efb55786e26881767d854afe8/myo/output/parser/base.py#L40-L42
tfidf,regex case insensitive,python,https://github.com/bheinzerling/descriptors/blob/04fff864649fba9bd6a2d8f8b649cf30994e0e46/descriptors/handmade.py#L50-L52
tfidf,custom http error response,python,https://github.com/pycrest/PyCrest/blob/5c43899b5a0c6fda7a6441233a571bd04fa6b82f/pycrest/errors.py#L8-L16
tfidf,custom http error response,python,https://github.com/swevm/scaleio-py/blob/d043a0137cb925987fd5c895a3210968ce1d9028/scaleiopy/api/scaleio/common/connection.py#L127-L148
tfidf,custom http error response,python,https://github.com/swevm/scaleio-py/blob/d043a0137cb925987fd5c895a3210968ce1d9028/scaleiopy/api/scaleio/common/connection.py#L104-L125
tfidf,custom http error response,python,https://github.com/wtolson/gnsq/blob/0fd02578b2c9c5fa30626d78579db2a46c10edac/gnsq/httpclient.py#L77-L80
tfidf,custom http error response,python,https://github.com/pybluez/pybluez/blob/e0dc4093dcbaa3ecb3fa24f8ccf22bbfe6b57fc9/macos/_obex.py#L386-L388
tfidf,custom http error response,python,https://github.com/pybluez/pybluez/blob/e0dc4093dcbaa3ecb3fa24f8ccf22bbfe6b57fc9/macos/_obex.py#L376-L378
tfidf,custom http error response,python,https://github.com/ardydedase/pycouchbase/blob/6f010b4d2ef41aead2366878d0cf0b1284c0db0e/couchbase-python-cffi/couchbase_ffi/_rtconfig.py#L97-L98
tfidf,custom http error response,python,https://github.com/sdispater/poetry/blob/2d27acd76c165dd49f11934520a7973de7a3762a/poetry/masonry/publishing/uploader.py#L27-L32
tfidf,custom http error response,python,https://github.com/EUDAT-B2SAFE/B2HANDLE/blob/a6d216d459644e01fbdfd5b318a535950bc5cdbb/b2handle/hsresponses.py#L14-L20
tfidf,custom http error response,python,https://github.com/EricDalrymple91/strawpy/blob/0c4294fc2dca250a5c13a97e825ae21587278a91/strawpy/asyncstrawpy.py#L56-L59
tfidf,how to determine a string is a valid word,python,https://github.com/GreenBuildingRegistry/yaml-config/blob/3d4bf4cadd07d4c3b71674077bd7cf16efb6ea10/yamlconf/utils.py#L36-L45
tfidf,how to determine a string is a valid word,python,https://github.com/PyThaiNLP/pythainlp/blob/e9a300b8a99dfd1a67a955e7c06f62e4afe0fbca/pythainlp/transliterate/royin.py#L177-L196
tfidf,how to determine a string is a valid word,python,https://github.com/tensorlayer/tensorlayer/blob/aa9e52e36c7058a7e6fd81d36563ca6850b21956/tensorlayer/nlp.py#L226-L231
tfidf,how to determine a string is a valid word,python,https://github.com/tsnaomi/finnsyll/blob/6a42740311688c946a636a3e2304866c7aa041b3/finnsyll/prev/v01.py#L56-L70
tfidf,how to determine a string is a valid word,python,https://github.com/chrislit/abydos/blob/165466b3ff6afd8024a4c8660421b0c4e7773db9/abydos/stemmer/_porter.py#L139-L371
tfidf,how to determine a string is a valid word,python,https://github.com/chrislit/abydos/blob/165466b3ff6afd8024a4c8660421b0c4e7773db9/abydos/stemmer/_porter2.py#L87-L377
tfidf,how to determine a string is a valid word,python,https://github.com/evandempsey/porter2-stemmer/blob/949824b7767c25efb014ef738e682442fa70c10b/porter2stemmer/porter2stemmer.py#L38-L60
tfidf,how to determine a string is a valid word,python,https://github.com/chrislit/abydos/blob/165466b3ff6afd8024a4c8660421b0c4e7773db9/abydos/stemmer/_snowball_german.py#L51-L191
tfidf,how to determine a string is a valid word,python,https://github.com/chrislit/abydos/blob/165466b3ff6afd8024a4c8660421b0c4e7773db9/abydos/stemmer/_snowball_dutch.py#L74-L213
tfidf,how to determine a string is a valid word,python,https://github.com/jtauber/greek-accentuation/blob/330796cd97f7c7adcbecbd05bd91be984f9b9f67/greek_accentuation/syllabify.py#L283-L292
tfidf,html entities replace,python,https://github.com/lalinsky/mbdata/blob/1ec788834047ced8614ad9763e430afe1d1e65e7/mbdata/search.py#L38-L40
tfidf,html entities replace,python,https://github.com/html5lib/html5lib-python/blob/4b2275497b624c6e97150fa2eb16a7db7ed42111/utils/entities.py#L82-L89
tfidf,html entities replace,python,https://github.com/MattParr/python-atws/blob/2128baf85d00dcc290ecf911d6c636ac0abe5f33/atws/wrapper.py#L129-L132
tfidf,html entities replace,python,https://github.com/usc-isi-i2/etk/blob/aab077c984ea20f5e8ae33af622fe11d3c4df866/etk/extractors/readability/htmls.py#L25-L40
tfidf,html entities replace,python,https://github.com/abilian/abilian-core/blob/0a71275bf108c3d51e13ca9e093c0249235351e3/abilian/web/tags/admin.py#L57-L62
tfidf,html entities replace,python,https://github.com/juju/python-libjuju/blob/58f0011f4c57cd68830258952fa952eaadca6b38/juju/client/_definitions.py#L5000-L5006
tfidf,html entities replace,python,https://github.com/juju/python-libjuju/blob/58f0011f4c57cd68830258952fa952eaadca6b38/juju/client/_definitions.py#L3218-L3222
tfidf,html entities replace,python,https://github.com/juju/python-libjuju/blob/58f0011f4c57cd68830258952fa952eaadca6b38/juju/client/_definitions.py#L3207-L3211
tfidf,html entities replace,python,https://github.com/juju/python-libjuju/blob/58f0011f4c57cd68830258952fa952eaadca6b38/juju/client/_definitions.py#L3467-L3471
tfidf,html entities replace,python,https://github.com/juju/python-libjuju/blob/58f0011f4c57cd68830258952fa952eaadca6b38/juju/client/_definitions.py#L566-L570
tfidf,set file attrib hidden,python,https://github.com/mattharrison/rst2odp/blob/4adbf29b28c8207ec882f792ded07e98b1d3e7d0/odplib/preso.py#L154-L159
tfidf,set file attrib hidden,python,https://github.com/myint/language-check/blob/58e419833ef28a9193fcaa21193616a8a14504a9/language_check/__init__.py#L511-L517
tfidf,set file attrib hidden,python,https://github.com/albertz/py_better_exchook/blob/3d524a027d7fc4e83e47e39a1978849561da69b3/better_exchook.py#L785-L821
tfidf,set file attrib hidden,python,https://github.com/SheffieldML/GPy/blob/54c32d79d289d622fb18b898aee65a2a431d90cf/GPy/mappings/compound.py#L32-L35
tfidf,set file attrib hidden,python,https://github.com/Microsoft/azure-devops-python-api/blob/4777ffda2f5052fabbaddb2abe9cb434e0cf1aa8/azure-devops/azure/devops/v5_0/work_item_tracking_process/models.py#L375-L377
tfidf,set file attrib hidden,python,https://github.com/SheffieldML/GPy/blob/54c32d79d289d622fb18b898aee65a2a431d90cf/GPy/mappings/compound.py#L37-L39
tfidf,set file attrib hidden,python,https://github.com/satellogic/telluric/blob/e752cd3ee71e339f79717e526fde362e80055d9e/telluric/base_vrt.py#L129-L133
tfidf,set file attrib hidden,python,https://github.com/HazyResearch/metal/blob/c24e3772e25ac6d0917b8b7af4c1bcb92928f84a/metal/contrib/info_extraction/mentions.py#L83-L85
tfidf,set file attrib hidden,python,https://github.com/timgabets/bpc8583/blob/1b8e95d73ad273ad9d11bff40d1af3f06f0f3503/examples/isoClient.py#L141-L232
tfidf,set file attrib hidden,python,https://github.com/tableau/document-api-python/blob/9097a5b351622c5dd2653fa94624bc012316d8a4/tableaudocumentapi/field.py#L59-L61
tfidf,sorting multiple arrays based on another arrays sorted order,python,https://github.com/rodluger/pysyzygy/blob/d2b64251047cc0f0d0adeb6feab4054e7fce4b7a/pysyzygy/transit.py#L546-L569
tfidf,sorting multiple arrays based on another arrays sorted order,python,https://github.com/ska-sa/hypercube/blob/6564a9e65ccd9ed7e7a71bd643f183e1ec645b29/hypercube/base_cube.py#L416-L437
tfidf,sorting multiple arrays based on another arrays sorted order,python,https://github.com/alphatwirl/alphatwirl/blob/5138eeba6cd8a334ba52d6c2c022b33c61e3ba38/alphatwirl/summary/BackrefMultipleArrayReader.py#L57-L59
tfidf,sorting multiple arrays based on another arrays sorted order,python,https://github.com/tensorflow/tensorboard/blob/8e5f497b48e40f2a774f85416b8a35ac0693c35e/tensorboard/plugins/beholder/visualizer.py#L295-L305
tfidf,sorting multiple arrays based on another arrays sorted order,python,https://github.com/neherlab/treetime/blob/f6cdb58d19243a18ffdaa2b2ec71872fa00e65c0/treetime/treeanc.py#L1224-L1244
tfidf,sorting multiple arrays based on another arrays sorted order,python,https://github.com/google/prettytensor/blob/75daa0b11252590f548da5647addc0ea610c4c45/prettytensor/tutorial/data_utils.py#L82-L89
tfidf,sorting multiple arrays based on another arrays sorted order,python,https://github.com/radujica/baloo/blob/f6e05e35b73a75e8a300754c6bdc575e5f2d53b9/baloo/weld/weld_utils.py#L313-L350
tfidf,sorting multiple arrays based on another arrays sorted order,python,https://github.com/mattja/distob/blob/b0fc49e157189932c70231077ed35e1aa5717da9/distob/arrays.py#L1652-L1671
tfidf,sorting multiple arrays based on another arrays sorted order,python,https://github.com/alphatwirl/alphatwirl/blob/5138eeba6cd8a334ba52d6c2c022b33c61e3ba38/alphatwirl/summary/BackrefMultipleArrayReader.py#L7-L24
tfidf,sorting multiple arrays based on another arrays sorted order,python,https://github.com/cggh/scikit-allel/blob/3c979a57a100240ba959dd13f98839349530f215/allel/util.py#L106-L112
tfidf,string similarity levenshtein,python,https://github.com/dragnet-org/dragnet/blob/532c9d9f28e5b1b57f3cabc708218d3863a16322/dragnet/model_training.py#L51-L74
tfidf,string similarity levenshtein,python,https://github.com/matiskay/html-similarity/blob/eef5586b1cf30134254690b2150260ef82cbd18f/html_similarity/similarity.py#L5-L6
tfidf,string similarity levenshtein,python,https://github.com/SoftwareDefinedBuildings/XBOS/blob/c12d4fb14518ea3ae98c471c28e0710fdf74dd25/apps/consumption/iec.py#L36-L41
tfidf,string similarity levenshtein,python,https://github.com/chrislit/abydos/blob/165466b3ff6afd8024a4c8660421b0c4e7773db9/abydos/distance/_levenshtein.py#L301-L343
tfidf,string similarity levenshtein,python,https://github.com/chrislit/abydos/blob/165466b3ff6afd8024a4c8660421b0c4e7773db9/abydos/distance/_levenshtein.py#L206-L253
tfidf,string similarity levenshtein,python,https://github.com/xlwings/jsondiff/blob/4aa9a0d9d264a7a701e35d6406836e0fa56cfd0a/jsondiff/__init__.py#L604-L605
tfidf,string similarity levenshtein,python,https://github.com/jacebrowning/comparable/blob/48455e613650e22412d31109681368fcc479298d/comparable/simple.py#L78-L82
tfidf,string similarity levenshtein,python,https://github.com/crabcamp/lexrank/blob/858dcac163ecd35d1577d5be65ead73349faa499/lexrank/algorithms/summarizer.py#L142-L155
tfidf,string similarity levenshtein,python,https://github.com/Utagai/spice/blob/00b2c9e80ef338f4daef7643d99e8c7a0750b57c/spice_api/stats.py#L127-L145
tfidf,string similarity levenshtein,python,https://github.com/jacebrowning/comparable/blob/48455e613650e22412d31109681368fcc479298d/comparable/base.py#L135-L140
tfidf,how to get html of website,python,https://github.com/lanhel/ftpysetup/blob/9cdea6b82658fb4394b582d1fe5b05eaf5746fde/ftpysetup/website/build_website.py#L80-L93
tfidf,how to get html of website,python,https://github.com/dariosky/wfcli/blob/87a9ed30dbd456f801135a55099f0541b0614ccb/wfcli/wfapi.py#L123-L134
tfidf,how to get html of website,python,https://github.com/ankitmathur3193/song-cli/blob/ca8ccfe547e9d702313ff6d14e81ae4355989a67/song/commands/SearchEngineParser/GoogleParser.py#L33-L43
tfidf,how to get html of website,python,https://github.com/twisted/mantissa/blob/53e5502aba23ce99be78b27f923a276593033fe8/xmantissa/website.py#L76-L85
tfidf,how to get html of website,python,https://github.com/dariosky/wfcli/blob/87a9ed30dbd456f801135a55099f0541b0614ccb/wfcli/tossl.py#L184-L198
tfidf,how to get html of website,python,https://github.com/dariosky/wfcli/blob/87a9ed30dbd456f801135a55099f0541b0614ccb/wfcli/tossl.py#L200-L204
tfidf,how to get html of website,python,https://github.com/dariosky/wfcli/blob/87a9ed30dbd456f801135a55099f0541b0614ccb/wfcli/wfapi.py#L136-L155
tfidf,how to get html of website,python,https://github.com/dariosky/wfcli/blob/87a9ed30dbd456f801135a55099f0541b0614ccb/wfcli/tossl.py#L231-L237
tfidf,how to get html of website,python,https://github.com/Netflix-Skunkworks/cloudaux/blob/c4b0870c3ac68b1c69e71d33cf78b6a8bdf437ea/cloudaux/orchestration/aws/s3.py#L160-L178
tfidf,how to get html of website,python,https://github.com/BlendedSiteGenerator/Blended/blob/e5865a8633e461a22c86ef6ee98cdd7051c412ac/blended/__main__.py#L146-L172
tfidf,buffered file reader read text,python,https://github.com/TeamHG-Memex/json-lines/blob/b0488ac746c90065f1599e51b710205d9c2392ad/json_lines/_lib.py#L114-L116
tfidf,buffered file reader read text,python,https://github.com/l04m33/pyx/blob/b70efec605832ba3c7079e991584db3f5d1da8cb/pyx/io.py#L316-L324
tfidf,buffered file reader read text,python,https://github.com/l04m33/pyx/blob/b70efec605832ba3c7079e991584db3f5d1da8cb/pyx/io.py#L327-L333
tfidf,buffered file reader read text,python,https://github.com/mozillazg/bustard/blob/bd7b47f3ba5440cf6ea026c8b633060fedeb80b7/bustard/template.py#L306-L310
tfidf,buffered file reader read text,python,https://github.com/wwwiiilll/pyxlsb/blob/f77d99832edd337570f3e0c9c2135d0ce6b966b1/pyxlsb/ptgs.py#L804-L807
tfidf,buffered file reader read text,python,https://github.com/streamlink/streamlink/blob/c8ed1daff14ac03195870238b9b900c1109dd5c1/src/streamlink/stream/http.py#L35-L39
tfidf,buffered file reader read text,python,https://github.com/pudo/jsongraph/blob/35e4f397dbe69cd5553cf9cb9ab98859c3620f03/jsongraph/graph.py#L82-L87
tfidf,buffered file reader read text,python,https://github.com/wakatime/wakatime/blob/74519ace04e8472f3a3993269963732b9946a01d/wakatime/packages/pygments/lexer.py#L225-L240
tfidf,buffered file reader read text,python,https://github.com/qwj/python-proxy/blob/32c6a63d639792dfab2430d2cf985f53678b09a9/pproxy/proto.py#L22-L26
tfidf,buffered file reader read text,python,https://github.com/PedalPi/PluginsManager/blob/2dcc9f6a79b48e9c9be82efffd855352fa15c5c7/pluginsmanager/util/persistence_decoder.py#L31-L34
tfidf,encrypt aes ctr mode,python,https://github.com/ghackebeil/PyORAM/blob/b8832c1b753c0b2148ef7a143c5f5dd3bbbb61e7/examples/aesctr_performance.py#L113-L115
tfidf,encrypt aes ctr mode,python,https://github.com/xeroc/python-graphenelib/blob/8bb5396bc79998ee424cf3813af478304173f3a6/graphenebase/bip38.py#L40-L43
tfidf,encrypt aes ctr mode,python,https://github.com/boldfield/s3-encryption/blob/d88549ba682745dc6b199934c5b5221de7f8d8bc/s3_encryption/crypto.py#L52-L57
tfidf,encrypt aes ctr mode,python,https://github.com/frispete/keyrings.cryptfile/blob/cfa80d4848a5c3c0aeee41a954b2b120c80e69b2/keyrings/cryptfile/cryptfile.py#L61-L76
tfidf,encrypt aes ctr mode,python,https://github.com/keybase/python-triplesec/blob/0a73e18cfe542d0cd5ee57bd823a67412b4b717e/triplesec/crypto.py#L86-L92
tfidf,encrypt aes ctr mode,python,https://github.com/gilsho/kryptonite/blob/d20a15e4fd28cb880180b827099168dd87eb0291/kryptonite/cipher.py#L54-L62
tfidf,encrypt aes ctr mode,python,https://github.com/StorjOld/heartbeat/blob/4d54f2011f1e9f688073d4347bc51bb7bd682718/heartbeat/PySwizzle/PySwizzle.py#L162-L178
tfidf,encrypt aes ctr mode,python,https://github.com/ethereum/pyethereum/blob/b704a5c6577863edc539a1ec3d2620a443b950fb/ethereum/tools/keys.py#L56-L61
tfidf,encrypt aes ctr mode,python,https://github.com/hotdoc/hotdoc/blob/1067cdc8482b585b364a38fb52ca5d904e486280/hotdoc/core/formatter.py#L313-L333
tfidf,encrypt aes ctr mode,python,https://github.com/CityOfZion/neo-python/blob/fe90f62e123d720d4281c79af0598d9df9e776fb/neo/Wallets/Wallet.py#L286-L297
